id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
1500,5188,,4021.79,Cerrado,fecha_siniestro_invalida
1502,22109,,7280.03,Cerrado,fecha_siniestro_invalida
1507,5010,,5191.04,Abierto,fecha_siniestro_invalida
1508,23922,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1509,7610,,2.36174,Rechazado,fecha_siniestro_invalida
1510,24665,,4582.76,,"fecha_siniestro_invalida,estado_vacio"
1511,7607,,-13471.35,Rechazado,fecha_siniestro_invalida
1512,5142,,33233.0,Abierto,fecha_siniestro_invalida
1513,22963,,3.45842,Abierto,fecha_siniestro_invalida
1514,25692,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1515,17258,,4635.56,Rechazado,fecha_siniestro_invalida
1516,13612,,5423.67,Abierto,fecha_siniestro_invalida
1517,6321,,1.44195,,"fecha_siniestro_invalida,estado_vacio"
1519,2732,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1520,19601,,2751.89,,"fecha_siniestro_invalida,estado_vacio"
1521,17514,,1287.58,,"fecha_siniestro_invalida,estado_vacio"
1522,25614,,8082.96,Cerrado,fecha_siniestro_invalida
1523,8973,,169.84,,"fecha_siniestro_invalida,estado_vacio"
1525,23896,,13646.22,Abierto,fecha_siniestro_invalida
1526,8984,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1528,24261,,673.3,,"fecha_siniestro_invalida,estado_vacio"
1529,7374,,3842.97,Abierto,fecha_siniestro_invalida
1530,5798,,10158.37,Abierto,fecha_siniestro_invalida
1531,6913,,41369.0,,"fecha_siniestro_invalida,estado_vacio"
1532,3410,,13.33111,,"fecha_siniestro_invalida,estado_vacio"
1533,11986,,9924.28,Abierto,fecha_siniestro_invalida
1534,23962,,487.62,,"fecha_siniestro_invalida,estado_vacio"
1535,77,,1178.57,Abierto,fecha_siniestro_invalida
1536,12103,,10843.39,Abierto,fecha_siniestro_invalida
1537,20430,,2969.85,,"fecha_siniestro_invalida,estado_vacio"
1538,23031,,6244.92,Abierto,fecha_siniestro_invalida
1540,19844,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1541,17026,,14.48633,Abierto,fecha_siniestro_invalida
1542,23386,,4.2864,Abierto,fecha_siniestro_invalida
1543,2999,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1544,5361,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1545,21286,,10473.34,Rechazado,fecha_siniestro_invalida
1546,6982,,8.5903,Rechazado,fecha_siniestro_invalida
1547,2713,,14.8367,Cerrado,fecha_siniestro_invalida
1548,6038,,7697.95,,"fecha_siniestro_invalida,estado_vacio"
1549,16260,,1.83876,Cerrado,fecha_siniestro_invalida
1550,8469,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1551,24210,,13017.38,,"fecha_siniestro_invalida,estado_vacio"
1552,12525,,13068.51,Abierto,fecha_siniestro_invalida
1553,10951,2025-10-17,5821.56,,estado_vacio
1555,21895,,3573.48,Cerrado,fecha_siniestro_invalida
1556,15290,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1557,2875,,13.12247,Abierto,fecha_siniestro_invalida
1558,19253,,7.58696,Cerrado,fecha_siniestro_invalida
1559,22819,,9352.32,Abierto,fecha_siniestro_invalida
1560,17335,,10290.63,Abierto,fecha_siniestro_invalida
1561,11098,,9822.63,Cerrado,fecha_siniestro_invalida
1562,18159,2025-04-16,,Rechazado,monto_siniestro_invalido
1563,24590,,10818.93,Rechazado,fecha_siniestro_invalida
1564,14006,2025-01-11,9999.18,,estado_vacio
1565,8482,,4.33338,,"fecha_siniestro_invalida,estado_vacio"
1566,6849,,3892.12,Rechazado,fecha_siniestro_invalida
1568,7268,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1570,9794,,12.34331,Abierto,fecha_siniestro_invalida
1571,2817,,8.76867,,"fecha_siniestro_invalida,estado_vacio"
1572,25506,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1573,18576,,8.54609,Abierto,fecha_siniestro_invalida
1574,20263,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1576,11899,,14332.84,Rechazado,fecha_siniestro_invalida
1577,20862,,888.16,Rechazado,fecha_siniestro_invalida
1578,11943,,10299.33,,"fecha_siniestro_invalida,estado_vacio"
1579,16882,,75576.0,Rechazado,fecha_siniestro_invalida
1581,24898,,5976.74,Abierto,fecha_siniestro_invalida
1582,16622,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1583,15796,,3.95021,Rechazado,fecha_siniestro_invalida
1584,9543,,14269.64,Rechazado,fecha_siniestro_invalida
1585,7750,,14826.99,Abierto,fecha_siniestro_invalida
1586,12676,,10701.9,Abierto,fecha_siniestro_invalida
1588,23950,2025-08-03,7565.75,,estado_vacio
1589,18614,,4.1448,Cerrado,fecha_siniestro_invalida
1590,14687,,12635.32,Cerrado,fecha_siniestro_invalida
1591,16340,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1592,14672,,4.06014,Abierto,fecha_siniestro_invalida
1593,17794,,124.71,Cerrado,fecha_siniestro_invalida
1594,6947,,1246.82,,"fecha_siniestro_invalida,estado_vacio"
1595,16650,,6.60232,,"fecha_siniestro_invalida,estado_vacio"
1596,20438,,5672.27,,"fecha_siniestro_invalida,estado_vacio"
1597,21771,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1598,12815,,11055.38,Abierto,fecha_siniestro_invalida
1599,17274,,8445.17,Cerrado,fecha_siniestro_invalida
1600,16134,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1601,25582,,1773.66,Cerrado,fecha_siniestro_invalida
1602,21142,,5456.03,Abierto,fecha_siniestro_invalida
1603,22121,,13184.77,Cerrado,fecha_siniestro_invalida
1604,7108,2025-12-25,,,"monto_siniestro_invalido,estado_vacio"
1605,24145,,5079.39,Abierto,fecha_siniestro_invalida
1606,11783,,10.64447,Rechazado,fecha_siniestro_invalida
1607,19514,,3430.22,Abierto,fecha_siniestro_invalida
1609,9973,,8344.04,Abierto,fecha_siniestro_invalida
1610,20853,,14916.37,Abierto,fecha_siniestro_invalida
1611,5761,,42291.0,,"fecha_siniestro_invalida,estado_vacio"
1612,16850,,5.32082,,"fecha_siniestro_invalida,estado_vacio"
1613,15390,2025-11-14,10831.47,,estado_vacio
1614,22551,,14069.5,,"fecha_siniestro_invalida,estado_vacio"
1615,12778,2025-06-24,,,"monto_siniestro_invalido,estado_vacio"
1617,10680,,2936.7,Abierto,fecha_siniestro_invalida
1619,4319,,8406.7,Rechazado,fecha_siniestro_invalida
1620,17234,,4.17697,Cerrado,fecha_siniestro_invalida
1622,9705,,10663.53,,"fecha_siniestro_invalida,estado_vacio"
1624,20288,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1625,20251,,3105.78,Cerrado,fecha_siniestro_invalida
1627,12223,,5806.47,,"fecha_siniestro_invalida,estado_vacio"
1628,19419,,8.87522,Abierto,fecha_siniestro_invalida
1629,7756,,3970.26,,"fecha_siniestro_invalida,estado_vacio"
1630,6147,,9.17271,Rechazado,fecha_siniestro_invalida
1631,23663,,9825.35,,"fecha_siniestro_invalida,estado_vacio"
1632,24698,,8147.96,,"fecha_siniestro_invalida,estado_vacio"
1633,13439,,8464.07,Rechazado,fecha_siniestro_invalida
1634,13554,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1635,1899,,3611.54,Cerrado,fecha_siniestro_invalida
1636,18942,,7658.59,Abierto,fecha_siniestro_invalida
1637,24853,,14.51728,,"fecha_siniestro_invalida,estado_vacio"
1638,8983,2025-04-24,12252.52,,estado_vacio
1639,18349,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1640,12237,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1641,7726,,11900.49,Cerrado,fecha_siniestro_invalida
1642,5128,,5.99803,,"fecha_siniestro_invalida,estado_vacio"
1643,24800,,2225.29,Rechazado,fecha_siniestro_invalida
1644,20306,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1646,18662,,5421.05,Cerrado,fecha_siniestro_invalida
1648,8730,,7269.02,Abierto,fecha_siniestro_invalida
1649,20308,,14566.91,,"fecha_siniestro_invalida,estado_vacio"
1650,23878,,6367.46,,"fecha_siniestro_invalida,estado_vacio"
1651,497,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1652,3274,,4403.86,Abierto,fecha_siniestro_invalida
1653,23044,,9906.16,Rechazado,fecha_siniestro_invalida
1654,140,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1655,6461,,1794.45,Abierto,fecha_siniestro_invalida
1656,22727,,2.11647,Abierto,fecha_siniestro_invalida
1657,15344,,14.72134,Cerrado,fecha_siniestro_invalida
1658,11203,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1660,13791,,9738.63,Rechazado,fecha_siniestro_invalida
1661,19514,,5785.53,Abierto,fecha_siniestro_invalida
1662,10657,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1663,1536,,4094.39,Rechazado,fecha_siniestro_invalida
1664,4046,,5640.41,Abierto,fecha_siniestro_invalida
1665,7354,,5707.24,Rechazado,fecha_siniestro_invalida
1666,21309,,6049.07,Cerrado,fecha_siniestro_invalida
1667,16218,2025-06-16,,Cerrado,monto_siniestro_invalido
1668,22198,,1454.97,,"fecha_siniestro_invalida,estado_vacio"
1669,16274,2026-02-05,,,"monto_siniestro_invalido,estado_vacio"
1670,25748,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1672,15931,,12.33599,,"fecha_siniestro_invalida,estado_vacio"
1673,19684,,4090.88,Cerrado,fecha_siniestro_invalida
1674,23943,,5.80378,Cerrado,fecha_siniestro_invalida
1675,22816,,13433.8,,"fecha_siniestro_invalida,estado_vacio"
1676,3211,,417.92,Abierto,fecha_siniestro_invalida
1677,10356,,6.12512,Cerrado,fecha_siniestro_invalida
1678,15487,,4073.39,,"fecha_siniestro_invalida,estado_vacio"
1679,5678,,946.57,Abierto,fecha_siniestro_invalida
1680,16276,,3621.25,Abierto,fecha_siniestro_invalida
1682,10030,,8025.3,Cerrado,fecha_siniestro_invalida
1683,22209,,6950.72,Cerrado,fecha_siniestro_invalida
1684,8607,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1685,20635,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1686,21541,,5751.4,Cerrado,fecha_siniestro_invalida
1687,6289,,8359.01,Abierto,fecha_siniestro_invalida
1688,14006,,10717.35,Abierto,fecha_siniestro_invalida
1689,18789,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1690,13496,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1691,5604,,1639.43,Cerrado,fecha_siniestro_invalida
1692,8897,,10700.54,Cerrado,fecha_siniestro_invalida
1693,22679,,6624.27,,"fecha_siniestro_invalida,estado_vacio"
1694,12135,,14171.39,,"fecha_siniestro_invalida,estado_vacio"
1695,22979,,5342.61,Cerrado,fecha_siniestro_invalida
1696,3,,3842.84,Cerrado,fecha_siniestro_invalida
1697,9911,,1268.23,Cerrado,fecha_siniestro_invalida
1698,362,,10.70525,,"fecha_siniestro_invalida,estado_vacio"
1699,6458,,11.00347,Cerrado,fecha_siniestro_invalida
1700,16612,2025-02-20,11110.58,,estado_vacio
1701,3628,,198.12,Cerrado,fecha_siniestro_invalida
1703,24825,2025-02-17,10.64408,,estado_vacio
1704,23784,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1705,10032,,11034.33,,"fecha_siniestro_invalida,estado_vacio"
1706,6400,,10276.18,,"fecha_siniestro_invalida,estado_vacio"
1707,18921,,3154.38,Abierto,fecha_siniestro_invalida
1708,23367,,4989.47,Abierto,fecha_siniestro_invalida
1709,25857,,3504.9,Abierto,fecha_siniestro_invalida
1710,24381,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1711,487,,11102.58,Cerrado,fecha_siniestro_invalida
1712,725,,4628.82,Cerrado,fecha_siniestro_invalida
1713,19951,2025-06-13,,,"monto_siniestro_invalido,estado_vacio"
1714,16177,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1716,15646,,6969.42,Abierto,fecha_siniestro_invalida
1717,16310,,99725.0,Abierto,fecha_siniestro_invalida
1718,8766,2026-01-27,7.18985,,estado_vacio
1719,23646,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1720,9594,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1721,17403,,14084.26,Cerrado,fecha_siniestro_invalida
1722,12854,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1723,22585,,11017.87,Abierto,fecha_siniestro_invalida
1726,15203,,1.69115,Abierto,fecha_siniestro_invalida
1727,22791,,3290.56,Abierto,fecha_siniestro_invalida
1728,18014,,6059.38,Cerrado,fecha_siniestro_invalida
1729,21018,,2.31511,Cerrado,fecha_siniestro_invalida
1730,18609,,13971.11,Cerrado,fecha_siniestro_invalida
1731,17953,,3607.23,,"fecha_siniestro_invalida,estado_vacio"
1732,21801,,6.02236,,"fecha_siniestro_invalida,estado_vacio"
1734,18711,,2970.31,Abierto,fecha_siniestro_invalida
1736,11816,,5443.92,Cerrado,fecha_siniestro_invalida
1737,14435,,4.6373,Abierto,fecha_siniestro_invalida
1738,21295,,13384.46,,"fecha_siniestro_invalida,estado_vacio"
1742,5917,,2720.64,Cerrado,fecha_siniestro_invalida
1743,21885,,1.4686,Cerrado,fecha_siniestro_invalida
1745,3242,,13344.51,Cerrado,fecha_siniestro_invalida
1746,6812,,10981.75,Cerrado,fecha_siniestro_invalida
1747,11770,2025-05-25,9805.25,,estado_vacio
1748,578,,13210.33,Cerrado,fecha_siniestro_invalida
1749,18459,,7.16882,Cerrado,fecha_siniestro_invalida
1750,16349,,13412.59,Abierto,fecha_siniestro_invalida
1751,14157,,9.98832,Cerrado,fecha_siniestro_invalida
1752,21814,,7726.82,Cerrado,fecha_siniestro_invalida
1753,16158,,8538.48,Rechazado,fecha_siniestro_invalida
1754,15985,,1894.27,Abierto,fecha_siniestro_invalida
1755,12517,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1757,583,,11197.37,Cerrado,fecha_siniestro_invalida
1758,22353,,13507.25,Cerrado,fecha_siniestro_invalida
1759,12557,,2.98087,Abierto,fecha_siniestro_invalida
1761,3377,2026-01-05,,Abierto,monto_siniestro_invalido
1762,3692,,9.67604,,"fecha_siniestro_invalida,estado_vacio"
1763,23579,,4.60903,,"fecha_siniestro_invalida,estado_vacio"
1764,1221,,10531.93,Cerrado,fecha_siniestro_invalida
1765,11078,,2803.48,Abierto,fecha_siniestro_invalida
1766,6556,,8873.53,Abierto,fecha_siniestro_invalida
1767,5702,2025-02-02,8103.3,,estado_vacio
1768,14986,,6540.78,Cerrado,fecha_siniestro_invalida
1769,4781,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1770,15069,,12092.65,Cerrado,fecha_siniestro_invalida
1771,22197,,3.16646,Cerrado,fecha_siniestro_invalida
1773,5273,,9839.8,,"fecha_siniestro_invalida,estado_vacio"
1774,7242,,14191.33,Cerrado,fecha_siniestro_invalida
1775,23224,,13837.08,Cerrado,fecha_siniestro_invalida
1776,20436,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1777,13885,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1778,983,,4936.73,,"fecha_siniestro_invalida,estado_vacio"
1779,21484,,3767.35,Cerrado,fecha_siniestro_invalida
1780,11872,,7972.84,Cerrado,fecha_siniestro_invalida
1781,4050,,10099.53,,"fecha_siniestro_invalida,estado_vacio"
1782,21554,,5842.04,Cerrado,fecha_siniestro_invalida
1783,21334,,7384.45,Abierto,fecha_siniestro_invalida
1784,18429,2025-03-13,,,"monto_siniestro_invalido,estado_vacio"
1785,22345,,13657.52,Cerrado,fecha_siniestro_invalida
1786,13597,,8608.38,,"fecha_siniestro_invalida,estado_vacio"
1787,6620,,1.05639,,"fecha_siniestro_invalida,estado_vacio"
1788,3689,2025-11-11,9.44836,,estado_vacio
1789,6518,,14330.32,,"fecha_siniestro_invalida,estado_vacio"
1790,20480,2025-11-03,,Abierto,monto_siniestro_invalido
1791,22855,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1792,6819,,226.54,Rechazado,fecha_siniestro_invalida
1793,154,2026-01-12,6.32581,,estado_vacio
1794,6881,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1795,17921,2025-11-24,,Cerrado,monto_siniestro_invalido
1796,19046,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1800,6555,,12219.16,,"fecha_siniestro_invalida,estado_vacio"
1801,12035,,617.52,Abierto,fecha_siniestro_invalida
1802,19906,,8.71191,,"fecha_siniestro_invalida,estado_vacio"
1803,2114,,4.7283,,"fecha_siniestro_invalida,estado_vacio"
1804,537,2025-06-19,7883.57,,estado_vacio
1805,12108,,5335.93,,"fecha_siniestro_invalida,estado_vacio"
1806,14494,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1808,24630,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1809,23298,,8.74338,,"fecha_siniestro_invalida,estado_vacio"
1810,17048,,2521.35,Rechazado,fecha_siniestro_invalida
1811,3336,,14741.87,Abierto,fecha_siniestro_invalida
1812,7113,2025-04-20,10.11145,,estado_vacio
1814,16960,,7.33944,Cerrado,fecha_siniestro_invalida
1815,5058,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1816,10632,,1194.15,Cerrado,fecha_siniestro_invalida
1817,16667,,13195.93,Abierto,fecha_siniestro_invalida
1818,4468,,9678.43,Cerrado,fecha_siniestro_invalida
1819,8884,,8575.19,Cerrado,fecha_siniestro_invalida
1820,5877,,6951.16,,"fecha_siniestro_invalida,estado_vacio"
1821,15978,,4360.18,Abierto,fecha_siniestro_invalida
1822,1320,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1823,13582,,7352.46,Cerrado,fecha_siniestro_invalida
1824,10686,,9700.72,Cerrado,fecha_siniestro_invalida
1825,6560,,6812.54,Abierto,fecha_siniestro_invalida
1826,20678,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1827,4236,,8314.07,Abierto,fecha_siniestro_invalida
1828,15043,,1796.11,Cerrado,fecha_siniestro_invalida
1829,17518,,6721.95,Cerrado,fecha_siniestro_invalida
1830,4672,,847.57,Rechazado,fecha_siniestro_invalida
1831,25888,,5651.21,,"fecha_siniestro_invalida,estado_vacio"
1832,5842,,8809.97,Cerrado,fecha_siniestro_invalida
1833,6007,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1834,7502,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1835,1008,2025-01-29,,Rechazado,monto_siniestro_invalido
1836,23361,,3209.07,Rechazado,fecha_siniestro_invalida
1837,8932,,1.88279,Rechazado,fecha_siniestro_invalida
1838,11502,,3176.28,Cerrado,fecha_siniestro_invalida
1839,17357,,6665.32,Cerrado,fecha_siniestro_invalida
1840,19681,,5113.17,Rechazado,fecha_siniestro_invalida
1841,12277,,680.98,Abierto,fecha_siniestro_invalida
1842,22641,,3843.6,Cerrado,fecha_siniestro_invalida
1843,15084,,5017.9,Cerrado,fecha_siniestro_invalida
1844,19470,,1337.22,Cerrado,fecha_siniestro_invalida
1845,5366,,11069.73,Abierto,fecha_siniestro_invalida
1846,7946,,3472.12,Rechazado,fecha_siniestro_invalida
1847,22261,,6977.66,Cerrado,fecha_siniestro_invalida
1848,22563,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1849,22521,,13436.69,Abierto,fecha_siniestro_invalida
1850,10383,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1851,9774,2025-05-10,,Rechazado,monto_siniestro_invalido
1852,436,,3893.27,Abierto,fecha_siniestro_invalida
1853,12709,,4.06255,,"fecha_siniestro_invalida,estado_vacio"
1854,14871,,14969.88,Cerrado,fecha_siniestro_invalida
1855,20804,,3783.78,Rechazado,fecha_siniestro_invalida
1856,17753,,1368.42,,"fecha_siniestro_invalida,estado_vacio"
1857,3550,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1858,7841,,12162.19,Cerrado,fecha_siniestro_invalida
1859,9873,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
1861,9096,,9.16872,Rechazado,fecha_siniestro_invalida
1862,8975,,14843.31,Abierto,fecha_siniestro_invalida
1863,9190,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1865,16379,,9012.54,Cerrado,fecha_siniestro_invalida
1866,19983,,14763.23,Cerrado,fecha_siniestro_invalida
1867,20421,,1763.03,Rechazado,fecha_siniestro_invalida
1868,9936,,308.97,,"fecha_siniestro_invalida,estado_vacio"
1869,22147,,7346.23,,"fecha_siniestro_invalida,estado_vacio"
1870,11103,,9002.31,Abierto,fecha_siniestro_invalida
1871,8047,,376.88,,"fecha_siniestro_invalida,estado_vacio"
1872,17080,,2.30958,Abierto,fecha_siniestro_invalida
1873,11859,,-13146.99,,"fecha_siniestro_invalida,estado_vacio"
1874,4879,,7.70861,Abierto,fecha_siniestro_invalida
1875,10335,,7.80753,Cerrado,fecha_siniestro_invalida
1876,18359,,10047.13,Cerrado,fecha_siniestro_invalida
1877,13700,,5.35321,Abierto,fecha_siniestro_invalida
1878,10154,,3709.75,Abierto,fecha_siniestro_invalida
1880,11215,,5.11767,,"fecha_siniestro_invalida,estado_vacio"
1881,19041,,12114.65,Abierto,fecha_siniestro_invalida
1882,12872,,11489.95,,"fecha_siniestro_invalida,estado_vacio"
1883,15435,,10095.06,,"fecha_siniestro_invalida,estado_vacio"
1884,14239,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1885,6887,,13842.77,Cerrado,fecha_siniestro_invalida
1886,6035,,7.13865,,"fecha_siniestro_invalida,estado_vacio"
1887,24229,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
1888,1449,,8.18969,Rechazado,fecha_siniestro_invalida
1889,21000,,12.86783,,"fecha_siniestro_invalida,estado_vacio"
1890,19987,,5.00116,Cerrado,fecha_siniestro_invalida
1891,11314,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
1892,19649,,11959.99,Cerrado,fecha_siniestro_invalida
1894,7208,,4.46626,Abierto,fecha_siniestro_invalida
1895,5770,,4874.93,Cerrado,fecha_siniestro_invalida
1896,5035,,11911.4,,"fecha_siniestro_invalida,estado_vacio"
1898,20915,,4.1127,Abierto,fecha_siniestro_invalida
1899,24792,,500.44,Cerrado,fecha_siniestro_invalida
1900,24018,,8.51954,Abierto,fecha_siniestro_invalida
1901,12631,,6.21935,,"fecha_siniestro_invalida,estado_vacio"
1902,12002,,2549.46,Abierto,fecha_siniestro_invalida
